replication,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,T_rec__delta_prop,T_rec__delta_rec,T_rec__total,T_rec__delta_int,T_rec_bounded__delta_prop,T_rec_bounded__delta_rec,T_rec_bounded__total,T_rec_bounded__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,any_censored
120,0.020644066291567592,0.018156947493638192,0.15544056471309012,0.11663955092788433,0.09124823424185913,0.0,0.09124823424185913,0.0,0.0,200.0,,,0.0,200.0,2320.0,2120.0,0.0,0.0,1.0,1.0,True
121,0.018012746948453104,0.003670859075035199,0.023537688195210696,0.0018540821717223932,0.08703624592174941,0.0,0.08703624592174941,0.0,0.0,50.0,90.0,40.0,0.0,50.0,90.0,40.0,0.0,0.0,0.0,0.0,False
122,0.0052229059233753,0.0007679187660865963,0.0075383504339393,0.0015475257444774043,0.015123564558106595,0.0,0.015123564558106595,0.0,0.0,20.0,40.0,20.0,0.0,20.0,40.0,20.0,0.0,0.0,0.0,0.0,False
123,0.02322064853620931,0.102173098389154,0.5923175628625712,0.4669238159372079,0.021007536701274532,0.0,0.021007536701274532,0.0,0.0,350.0,,,0.0,350.0,1480.0,1130.0,0.0,0.0,1.0,1.0,True
124,0.004510584610933101,0.0020882684947269997,0.0816416041827637,0.0750427510771036,0.019576993220584205,0.0,0.019576993220584205,0.0,0.0,30.0,,,0.0,30.0,3070.0,3040.0,0.0,0.0,1.0,1.0,True
125,0.0039300165446325,0.0010299926253609995,0.0870129084835083,0.08205289931351481,0.0770787603672346,0.0,0.0770787603672346,0.0,0.0,30.0,,,0.0,30.0,3390.0,3360.0,0.0,0.0,1.0,1.0,True
126,0.011413962428856408,0.010141738361505906,0.08478709441757011,0.0632313936272078,0.011584610703487375,0.0,0.011584610703487375,0.0,0.0,150.0,,,0.0,150.0,2550.0,2400.0,0.0,0.0,1.0,1.0,True
127,0.004052112842357201,0.004209209640359,0.007841792590283593,-0.0004195298924326088,0.016879648150986026,0.0,0.016879648150986026,0.0,0.0,60.0,70.0,10.0,0.0,60.0,70.0,10.0,0.0,0.0,0.0,0.0,False
128,0.010748375831979892,0.0194327062263409,0.1251282034914038,0.09494712143308301,0.023431073946665992,0.0,0.023431073946665992,0.0,0.0,240.0,,,0.0,240.0,2510.0,2270.0,0.0,0.0,1.0,1.0,True
129,0.009412020344943012,0.0074279023213343065,0.07714869541833169,0.060308772752054374,0.041944400683861516,0.0,0.041944400683861516,0.0,0.0,90.0,,,0.0,90.0,2420.0,2330.0,0.0,0.0,1.0,1.0,True
130,0.013386590525088893,0.0177470641610466,0.12729459999817017,0.09616094531203467,0.04284211036149843,0.0,0.04284211036149843,0.0,0.0,190.0,,,0.0,190.0,2360.0,2170.0,0.0,0.0,1.0,1.0,True
131,0.015969808357587184,0.0011095958443438914,0.019996557144429383,0.002917152942498308,0.07184598730298486,0.0,0.07184598730298486,0.0,0.0,10.0,50.0,40.0,0.0,10.0,50.0,40.0,0.0,0.0,0.0,0.0,False
132,0.0008606566966753992,0.0006743562688764013,0.0022416664864123997,0.0007066535208605992,0.0059271422871485235,0.0,0.0059271422871485235,0.0,0.0,20.0,40.0,20.0,0.0,20.0,40.0,20.0,0.0,0.0,0.0,0.0,False
133,0.0043915308589990015,0.016594723539851905,0.11988482618817449,0.09889857178932358,0.008234687844867583,0.0,0.008234687844867583,0.0,0.0,230.0,,,0.0,230.0,2610.0,2380.0,0.0,0.0,1.0,1.0,True
134,0.011180675306041998,0.005935096479964097,0.8313856488853097,0.8142698770993038,0.21000969921758472,0.0,0.21000969921758472,0.0,0.0,70.0,,,0.0,70.0,3090.0,3020.0,0.0,0.0,1.0,1.0,True
135,0.006655659985750809,0.00041008055383230657,0.010678635744207507,0.0036128952046243917,0.02329972063774388,0.0,0.02329972063774388,0.0,0.0,10.0,60.0,50.0,0.0,10.0,60.0,50.0,0.0,0.0,0.0,0.0,False
136,0.011639144674646995,0.004378546250606297,0.08008491869640369,0.0640672277711504,0.06365916826878248,0.0,0.06365916826878248,0.0,20.0,60.0,,,20.0,60.0,2600.0,2520.0,0.0,0.0,1.0,1.0,True
137,0.0009117524107246991,0.0006186504123941033,0.0021340909128187008,0.0006036880896998983,1.0050720872456509e-05,0.0,1.0050720872456509e-05,0.0,0.0,10.0,20.0,10.0,0.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,False
138,0.006140387908268902,0.0004209184003005975,0.007356720546072101,0.0007954142375026022,0.028423586612520924,0.0,0.028423586612520924,0.0,0.0,10.0,20.0,10.0,0.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,False
139,0.0032024606101991038,0.0002453367156892011,0.003908533994758802,0.00046073666887049697,0.014899862807637998,0.0,0.014899862807637998,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,False
140,0.014214290303261518,0.016229835484905225,0.06004932518795361,0.02960519939978687,0.02086344989315203,0.0,0.02086344989315203,0.0,10.0,230.0,,,10.0,230.0,2340.0,2100.0,0.0,0.0,1.0,1.0,True
141,0.007094336463021204,0.000307212344930502,0.008358214774787202,0.000956665966835496,0.030546261396292906,0.0,0.030546261396292906,0.0,10.0,10.0,40.0,20.0,10.0,10.0,40.0,20.0,0.0,0.0,0.0,0.0,False
142,0.007863216944546905,0.008513005892805306,0.084004877450399,0.06762865461304679,0.026953464449476994,0.0,0.026953464449476994,0.0,0.0,110.0,,,0.0,110.0,2730.0,2620.0,0.0,0.0,1.0,1.0,True
143,0.010768034150926004,0.04035512049109821,0.1515076836387895,0.10038452899676528,0.0668087528769542,0.0,0.0668087528769542,0.0,10.0,410.0,,,10.0,410.0,1920.0,1500.0,0.0,0.0,1.0,1.0,True
144,0.005549435987673199,0.003019908794397501,0.0062701069349873,-0.002299237847083399,0.02480216641546973,0.0,0.02480216641546973,0.0,0.0,50.0,60.0,10.0,0.0,50.0,60.0,10.0,0.0,0.0,0.0,0.0,False
145,0.0,0.0029692734561694023,0.0029692734561694023,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,False
146,0.005742774197744403,0.002305584810568098,0.0851141674708048,0.0770658084624923,0.07084426687696643,0.0,0.07084426687696643,0.0,0.0,40.0,,,0.0,40.0,3250.0,3210.0,0.0,0.0,1.0,1.0,True
147,0.004846492780667802,0.0040619034832719,0.0816121181896142,0.0727037219256745,0.028038130314261,0.0,0.028038130314261,0.0,0.0,60.0,,,0.0,60.0,3060.0,3000.0,0.0,0.0,1.0,1.0,True
148,0.015066892985321406,0.01837545940567112,0.10910012020048723,0.07565776780949471,0.006420154743134621,0.0,0.006420154743134621,0.0,0.0,170.0,,,0.0,170.0,1810.0,1640.0,0.0,0.0,1.0,1.0,True
149,0.012795125543887093,0.015477141719649201,0.7928423866713704,0.7645701194078341,0.11055178519059738,0.0,0.11055178519059738,0.0,10.0,160.0,,,10.0,160.0,2690.0,2520.0,0.0,0.0,1.0,1.0,True
150,0.0108210331980267,0.012414279652959603,0.1328942560101258,0.1096589431591395,0.08922979979191137,0.0,0.08922979979191137,0.0,10.0,130.0,,,10.0,130.0,2790.0,2650.0,0.0,0.0,1.0,1.0,True
151,0.007857225436857296,0.0009825093702728882,0.0808888885055849,0.07204915369845472,0.02020698333793608,0.0,0.02020698333793608,0.0,0.0,10.0,,,0.0,10.0,2880.0,2870.0,0.0,0.0,1.0,1.0,True
152,0.004795593955453703,0.0037064161771922996,0.015267606219221505,0.006765596086575502,0.03328552085578357,0.0,0.03328552085578357,0.0,0.0,40.0,120.0,80.0,0.0,40.0,120.0,80.0,0.0,0.0,0.0,0.0,False
153,0.0036011108832205013,0.0035907849444443,0.005159285817363399,-0.0020326100103014028,0.01770322883928349,0.0,0.01770322883928349,0.0,0.0,70.0,100.0,30.0,0.0,70.0,100.0,30.0,0.0,0.0,0.0,0.0,False
154,0.009827311847285101,0.0002041027554246025,0.0110760190621138,0.0010446044594040957,0.04986089806850058,0.0,0.04986089806850058,0.0,10.0,10.0,40.0,20.0,10.0,10.0,40.0,20.0,0.0,0.0,0.0,0.0,False
155,0.015357677494213198,2.8715527045697353e-05,0.0172766331165558,0.0018902400952969037,0.21402890806289787,0.0,0.21402890806289787,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,False
156,0.016626591298674415,0.012566449684466408,0.11622224872190579,0.08702920773876496,0.08173416862670757,0.0,0.08173416862670757,0.0,0.0,190.0,,,0.0,190.0,2300.0,2110.0,0.0,0.0,1.0,1.0,True
157,0.0057386142742658006,0.0014895862799948062,0.0831247694920162,0.0758965689377556,0.045880380665933806,0.0,0.045880380665933806,0.0,0.0,30.0,,,0.0,30.0,3080.0,3050.0,0.0,0.0,1.0,1.0,True
158,0.009647634002135697,0.0013710117581274966,0.0465280432927726,0.03550939753250941,0.15365637347452799,0.0,0.15365637347452799,0.0,0.0,30.0,,,0.0,30.0,2980.0,2950.0,0.0,0.0,1.0,1.0,True
159,0.009136080628773705,0.003654491478596006,0.014721351650793607,0.0019307795434238967,0.05410329486109583,0.0,0.05410329486109583,0.0,0.0,50.0,120.0,70.0,0.0,50.0,120.0,70.0,0.0,0.0,0.0,0.0,False
160,0.01933635467982589,0.0265469822500643,0.13877880353384878,0.09289546660395859,0.05679863367202853,0.0,0.05679863367202853,0.0,0.0,240.0,,,0.0,240.0,2010.0,1770.0,0.0,0.0,1.0,1.0,True
161,0.013495338280958308,0.025600477645305902,0.12719871766714028,0.08810290174087607,0.016470317800673984,0.0,0.016470317800673984,0.0,0.0,260.0,,,0.0,260.0,2120.0,1860.0,0.0,0.0,1.0,1.0,True
162,0.009570386360720592,0.0032028086585672993,0.013710799550413794,0.0009376045311259018,0.019807067211917717,0.0,0.019807067211917717,0.0,0.0,50.0,70.0,20.0,0.0,50.0,70.0,20.0,0.0,0.0,0.0,0.0,False
163,0.022571988793151088,0.036194615935912,0.09847792446426629,0.0397113197352032,0.054342607285050915,0.0,0.054342607285050915,0.0,0.0,290.0,,,0.0,290.0,1470.0,1180.0,0.0,0.0,1.0,1.0,True
164,0.008124614539664093,0.00874781959987389,0.0170891294943831,0.00021669535484511449,0.021961503783731795,0.0,0.021961503783731795,0.0,10.0,130.0,150.0,10.0,10.0,130.0,150.0,10.0,0.0,0.0,0.0,0.0,False
165,0.0100192940062587,0.0631124570144348,0.1422276693280266,0.06909591830733311,0.028626318082979108,0.0,0.028626318082979108,0.0,0.0,230.0,,,0.0,230.0,2600.0,2370.0,0.0,0.0,1.0,1.0,True
166,0.022536475525676614,0.11824045935839089,0.23888424065162134,0.09810730576755383,0.05985718584034416,0.0,0.05985718584034416,0.0,10.0,460.0,,,10.0,460.0,1830.0,1360.0,0.0,0.0,1.0,1.0,True
167,0.015650234400485588,0.03199204245291068,0.7968303733534148,0.7491880965000185,0.1124224975043413,0.0,0.1124224975043413,0.0,0.0,270.0,,,0.0,270.0,2670.0,2400.0,0.0,0.0,1.0,1.0,True
168,0.012839128133878497,0.033351918468252695,0.15620815499333437,0.11001710839120318,0.0803663497252437,0.0,0.0803663497252437,0.0,10.0,300.0,,,10.0,300.0,2570.0,2260.0,0.0,0.0,1.0,1.0,True
169,0.008617443338499203,0.01040180455659151,0.019644742330321596,0.0006254944352308833,0.01072065944368461,0.0,0.01072065944368461,0.0,0.0,120.0,140.0,20.0,0.0,120.0,140.0,20.0,0.0,0.0,0.0,0.0,False
170,0.014127761245129392,0.019058150502849383,0.089095401342194,0.055909489594215225,0.047315472732330055,0.0,0.047315472732330055,0.0,0.0,220.0,,,0.0,220.0,2540.0,2320.0,0.0,0.0,1.0,1.0,True
171,0.009418261734782496,0.000723429370602699,0.011588536377814304,0.0014468452724291092,0.007463154717129772,0.0,0.007463154717129772,0.0,0.0,10.0,30.0,20.0,0.0,10.0,30.0,20.0,0.0,0.0,0.0,0.0,False
172,0.0037839019982467,0.014645365462039504,0.0885854446007126,0.0701561771404264,0.0239180427963111,0.0,0.0239180427963111,0.0,0.0,190.0,,,0.0,190.0,2930.0,2740.0,0.0,0.0,1.0,1.0,True
173,0.00686910979066821,0.0011114385243728014,0.009842027100260803,0.0018614787852197917,0.016258405035074475,0.0,0.016258405035074475,0.0,0.0,20.0,40.0,20.0,0.0,20.0,40.0,20.0,0.0,0.0,0.0,0.0,False
174,0.011016439075632697,0.0010633167393227921,0.08350816234687129,0.0714284065319158,0.06174828065259047,0.0,0.06174828065259047,0.0,0.0,10.0,,,0.0,10.0,2860.0,2850.0,0.0,0.0,1.0,1.0,True
175,0.021318336108749114,0.017883262093890573,0.05593956479992768,0.01673796659728799,0.038884136031958394,0.0,0.038884136031958394,0.0,0.0,200.0,,,0.0,200.0,1640.0,1440.0,0.0,0.0,1.0,1.0,True
176,0.005414503443898801,0.0042665485394109,0.011563338725360396,0.0018822867420506956,0.03295982144904119,0.0,0.03295982144904119,0.0,10.0,100.0,140.0,30.0,10.0,100.0,140.0,30.0,0.0,0.0,0.0,0.0,False
177,0.007977868397658822,0.012407432622082909,0.022644497453553708,0.0022591964338119774,0.0014818469444811688,0.0,0.0014818469444811688,0.0,0.0,200.0,260.0,60.0,0.0,200.0,260.0,60.0,0.0,0.0,0.0,0.0,False
178,0.013882536485210803,0.003690416748958106,0.08614294905086681,0.0685699958166979,0.07225372717863388,0.0,0.07225372717863388,0.0,0.0,60.0,,,0.0,60.0,2840.0,2780.0,0.0,0.0,1.0,1.0,True
179,0.0029764609570851995,0.0004113924553582997,0.004109013325244198,0.0007211599128006986,0.020343198022352016,0.0,0.020343198022352016,0.0,0.0,10.0,30.0,20.0,0.0,10.0,30.0,20.0,0.0,0.0,0.0,0.0,False
180,0.01255597310015169,0.031900390060082384,0.1488450458611657,0.10438868270093163,0.06911651252784778,0.0,0.06911651252784778,0.0,10.0,310.0,,,10.0,310.0,2530.0,2210.0,0.0,0.0,1.0,1.0,True
181,0.010449591537294696,0.004943955306666498,0.08915921226561581,0.07376566542165461,0.13723628520279618,0.0,0.13723628520279618,0.0,0.0,70.0,,,0.0,70.0,3000.0,2930.0,0.0,0.0,1.0,1.0,True
182,0.011922010319392606,0.004584568057074995,0.018788933105973515,0.0022823547295059143,0.009233230339506904,0.0,0.009233230339506904,0.0,0.0,80.0,110.0,30.0,0.0,80.0,110.0,30.0,0.0,0.0,0.0,0.0,False
183,0.011782601671718906,0.005350767888454705,0.019567290109266305,0.002433920549092694,0.007970480381745526,0.0,0.007970480381745526,0.0,0.0,80.0,110.0,30.0,0.0,80.0,110.0,30.0,0.0,0.0,0.0,0.0,False
184,0.019152625822239894,0.031220949518415586,0.7278385443752089,0.6774649690345534,0.06887817084465053,0.0,0.06887817084465053,0.0,0.0,250.0,,,0.0,250.0,2170.0,1920.0,0.0,0.0,1.0,1.0,True
185,0.006404834009565805,0.017413607688934005,0.1192760522370328,0.095457610538533,0.002668761778068518,0.0,0.002668761778068518,0.0,0.0,200.0,,,0.0,200.0,2640.0,2440.0,0.0,0.0,1.0,1.0,True
186,0.008654516199135195,0.001156045454621002,0.01235013477386089,0.0025395731201046934,0.005620487559075293,0.0,0.005620487559075293,0.0,0.0,20.0,50.0,30.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0,0.0,False
187,0.0073856444609635,0.0010633228828038077,0.010367517021648204,0.0019185496778808958,0.004863037959546013,0.0,0.004863037959546013,0.0,10.0,20.0,50.0,20.0,10.0,20.0,50.0,20.0,0.0,0.0,0.0,0.0,False
188,0.020441381467448005,0.0185879050461627,0.0514046887593958,0.012375402245785094,0.05986865158753174,0.0,0.05986865158753174,0.0,0.0,290.0,,,0.0,290.0,1730.0,1440.0,0.0,0.0,1.0,1.0,True
189,0.018738192749319676,0.013346333882620576,0.12472799448115526,0.09264346784921501,0.07759724430520964,0.0,0.07759724430520964,0.0,0.0,150.0,,,0.0,150.0,2270.0,2120.0,0.0,0.0,1.0,1.0,True
190,0.0025662893698185016,0.00029267036425519727,0.0031320889713064987,0.0002731292372327998,0.021524028715949384,0.0,0.021524028715949384,0.0,0.0,10.0,20.0,10.0,0.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,False
191,0.010703068087504902,0.0048813721038294955,0.019014228891887003,0.003429788700552605,0.029429624580699087,0.0,0.029429624580699087,0.0,0.0,70.0,100.0,30.0,0.0,70.0,100.0,30.0,0.0,0.0,0.0,0.0,False
192,0.013450814207144592,0.000910231531206597,0.017580371417616293,0.0032193256792651045,0.08045368675645043,0.0,0.08045368675645043,0.0,0.0,10.0,50.0,40.0,0.0,10.0,50.0,40.0,0.0,0.0,0.0,0.0,False
193,0.006985514851884089,0.0229220835172802,0.11964816366757719,0.0897405652984129,0.012649036318002072,0.0,0.012649036318002072,0.0,0.0,250.0,,,0.0,250.0,2500.0,2250.0,0.0,0.0,1.0,1.0,True
194,0.007325953773468397,0.004960391708595802,0.012978179684802804,0.000691834202738606,0.07300791993804634,0.0,0.07300791993804634,0.0,0.0,70.0,90.0,20.0,0.0,70.0,90.0,20.0,0.0,0.0,0.0,0.0,False
195,0.021449368069668018,0.021965290258888492,0.10305016184825921,0.059635503519702704,0.03114695363824671,0.0,0.03114695363824671,0.0,0.0,210.0,,,0.0,210.0,1740.0,1530.0,0.0,0.0,1.0,1.0,True
196,0.006643484143748088,0.014838826651072404,0.0796146436860596,0.058132332891239105,0.005857913732900566,0.0,0.005857913732900566,0.0,0.0,210.0,,,0.0,210.0,2490.0,2280.0,0.0,0.0,1.0,1.0,True
197,0.007902653690465201,0.0008810599986188994,0.008538593746344698,-0.0002451199427394024,0.03362710071229391,0.0,0.03362710071229391,0.0,10.0,20.0,20.0,-10.0,10.0,20.0,20.0,-10.0,0.0,0.0,0.0,0.0,False
198,0.010469885310596005,0.004615741993701905,0.081597486300237,0.06651185899593909,0.06343442704569979,0.0,0.06343442704569979,0.0,0.0,60.0,,,0.0,60.0,2630.0,2570.0,0.0,0.0,1.0,1.0,True
199,0.010231674527755294,0.0013854258130320957,0.083235189861913,0.07161808952112561,0.034056189850436624,0.0,0.034056189850436624,0.0,0.0,20.0,,,0.0,20.0,2770.0,2750.0,0.0,0.0,1.0,1.0,True
200,0.007928230881046897,0.00018665928865999049,0.00847863189005199,0.00036374172034510377,0.034749423858538186,0.0,0.034749423858538186,0.0,10.0,10.0,20.0,0.0,10.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,False
201,0.0054725426810237,0.0007812584170059991,0.0083148418126065,0.0020610407145768006,0.02649834854112204,0.0,0.02649834854112204,0.0,0.0,20.0,50.0,30.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0,0.0,False
202,0.0099383438833546,0.005881826982897409,0.01926618151514141,0.0034460106488894,0.05142176350174876,0.0,0.05142176350174876,0.0,0.0,90.0,120.0,30.0,0.0,90.0,120.0,30.0,0.0,0.0,0.0,0.0,False
203,0.020439714361875694,0.07178567425863489,0.1784194379409084,0.08619404932039781,0.030546527955160885,0.0,0.030546527955160885,0.0,0.0,240.0,,,0.0,240.0,1900.0,1660.0,0.0,0.0,1.0,1.0,True
204,0.025134626769956897,0.0468200697977528,0.6749096234498362,0.6029549268821265,0.07114667523187934,0.0,0.07114667523187934,0.0,10.0,420.0,,,10.0,420.0,2010.0,1580.0,0.0,0.0,1.0,1.0,True
205,0.012781486118024099,0.015022642670448505,0.03271648476546171,0.004912355976989108,0.028976502819928696,0.0,0.028976502819928696,0.0,0.0,180.0,240.0,60.0,0.0,180.0,240.0,60.0,0.0,0.0,0.0,0.0,False
206,0.009503429843458477,0.0142124846209844,0.02885748007525968,0.005141565610816801,-0.0036593429607494343,0.0,-0.0036593429607494343,0.0,0.0,190.0,250.0,60.0,0.0,190.0,250.0,60.0,0.0,0.0,0.0,0.0,False
207,0.009912917999272991,0.0003795660750385843,0.011267338538465177,0.0009748544641536017,0.025442655781413026,0.0,0.025442655781413026,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,False
208,0.0171494896892882,0.0018915385744950053,0.1253224183473703,0.10628139008358709,0.06255651868039919,0.0,0.06255651868039919,0.0,0.0,140.0,,,0.0,140.0,2840.0,2700.0,0.0,0.0,1.0,1.0,True
209,0.0023691442992838027,0.003020888133384303,0.006174067871710799,0.0007840354390426935,0.009270565772330097,0.0,0.009270565772330097,0.0,0.0,50.0,70.0,20.0,0.0,50.0,70.0,20.0,0.0,0.0,0.0,0.0,False
210,0.004179373923556301,0.00044908972575290196,0.005449550182100797,0.0008210865327915942,0.02384757998876369,0.0,0.02384757998876369,0.0,0.0,20.0,30.0,10.0,0.0,20.0,30.0,10.0,0.0,0.0,0.0,0.0,False
211,0.00865809882513581,0.007611706674334112,0.0821106937510871,0.06584088825161717,0.018577067281072557,0.0,0.018577067281072557,0.0,10.0,110.0,,,10.0,110.0,2690.0,2570.0,0.0,0.0,1.0,1.0,True
212,0.01483076638487979,0.005224838427006898,0.0897991586704232,0.0697435538585365,0.06553662876271515,0.0,0.06553662876271515,0.0,0.0,60.0,,,0.0,60.0,2710.0,2650.0,0.0,0.0,1.0,1.0,True
213,0.014959316773400094,0.02604041098675519,0.7647642101271419,0.7237644823669867,0.07231619620073548,0.0,0.07231619620073548,0.0,0.0,150.0,,,0.0,150.0,2540.0,2390.0,0.0,0.0,1.0,1.0,True
214,0.011855333717752686,0.004865995882211094,0.017954482216209183,0.0012331526162454032,0.02809936245280198,0.0,0.02809936245280198,0.0,0.0,70.0,90.0,20.0,0.0,70.0,90.0,20.0,0.0,0.0,0.0,0.0,False
215,0.006555779579933904,0.0008280376136520079,0.009792855108745308,0.0024090379151593955,0.02424869510822103,0.0,0.02424869510822103,0.0,10.0,20.0,50.0,20.0,10.0,20.0,50.0,20.0,0.0,0.0,0.0,0.0,False
216,0.01100430400725011,0.010634375190332113,0.020261014939123412,-0.0013776642584588106,0.015018137546547683,0.0,0.015018137546547683,0.0,0.0,130.0,170.0,40.0,0.0,130.0,170.0,40.0,0.0,0.0,0.0,0.0,False
217,0.006397194734379302,0.0042388194801187,0.012531471177361503,0.001895456962863501,0.014008865438956686,0.0,0.014008865438956686,0.0,10.0,70.0,100.0,20.0,10.0,70.0,100.0,20.0,0.0,0.0,0.0,0.0,False
218,0.018637115111954802,0.0004065258314123049,0.02034732706405011,0.0013036861206830036,0.09907245932430964,0.0,0.09907245932430964,0.0,0.0,10.0,30.0,20.0,0.0,10.0,30.0,20.0,0.0,0.0,0.0,0.0,False
219,0.012882562752012702,0.007702676020533802,0.023193400589346408,0.0026081618167999032,0.08818914373557152,0.0,0.08818914373557152,0.0,0.0,100.0,130.0,30.0,0.0,100.0,130.0,30.0,0.0,0.0,0.0,0.0,False
220,0.0034428689629091014,0.01476167499133929,0.1664691573405168,0.1482646133862684,0.01604457310164792,0.0,0.01604457310164792,0.0,0.0,170.0,,,0.0,170.0,2820.0,2650.0,0.0,0.0,1.0,1.0,True
221,0.008608605329317495,0.005564643311932994,0.1394320384540238,0.1252587898127733,0.08553820717142757,0.0,0.08553820717142757,0.0,0.0,90.0,,,0.0,90.0,3140.0,3050.0,0.0,0.0,1.0,1.0,True
222,0.016315887628310904,0.0283830787773679,0.1528307288121165,0.10813176240643771,0.028627433404827984,0.0,0.028627433404827984,0.0,0.0,220.0,,,0.0,220.0,2130.0,1910.0,0.0,0.0,1.0,1.0,True
223,0.005669485348326397,0.0029410735946290983,0.07700956160065699,0.06839900265770149,0.01573959968604771,0.0,0.01573959968604771,0.0,0.0,40.0,,,0.0,40.0,2830.0,2790.0,0.0,0.0,1.0,1.0,True
224,0.010737571018354097,0.012435799901751393,0.019702029846246,-0.0034713410738594908,0.04014915126989593,0.0,0.04014915126989593,0.0,0.0,160.0,160.0,0.0,0.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,False
225,0.0118385734390846,0.006474016885492102,0.09438676780820279,0.0760741774836261,0.08751818420628182,0.0,0.08751818420628182,0.0,0.0,110.0,,,0.0,110.0,2940.0,2830.0,0.0,0.0,1.0,1.0,True
226,0.0138190488974093,0.01064070042095859,0.1296402075569208,0.1051804582385529,0.06302590036574429,0.0,0.06302590036574429,0.0,0.0,120.0,,,0.0,120.0,2500.0,2380.0,0.0,0.0,1.0,1.0,True
227,0.0107986482081147,0.012896072819429685,0.0835708237127215,0.05987610268517711,0.02365982243227438,0.0,0.02365982243227438,0.0,0.0,160.0,,,0.0,160.0,2460.0,2300.0,0.0,0.0,1.0,1.0,True
228,0.013337015305828481,0.03600007414483153,0.12346472647913381,0.0741276370284738,0.002585295331114179,0.0,0.002585295331114179,0.0,10.0,340.0,,,10.0,340.0,1590.0,1240.0,0.0,0.0,1.0,1.0,True
229,0.021776434664301625,0.025449737656517202,0.1088983732767646,0.06167220095594578,0.07475353844469368,0.0,0.07475353844469368,0.0,0.0,270.0,,,0.0,270.0,1790.0,1520.0,0.0,0.0,1.0,1.0,True
230,0.0056983643037571,0.004351387311350104,0.08157926888419409,0.07152951726908688,0.03455083365057282,0.0,0.03455083365057282,0.0,0.0,70.0,,,0.0,70.0,2970.0,2900.0,0.0,0.0,1.0,1.0,True
231,0.016879771308619007,0.04248008167160491,0.20094172562910692,0.141581872648883,0.06846041532443858,0.0,0.06846041532443858,0.0,0.0,300.0,,,0.0,300.0,2140.0,1840.0,0.0,0.0,1.0,1.0,True
