R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,replication,access_threshold,kappa,T_eval
0.9763499464399056,0.0236500535600944,0.8170988675709676,0.1829011324290324,360.0,1070.0,False,19760.0,0.0,0.9999999999999992,10,operational,121,0.4,0.8,20000.0
0.9792183240145892,0.0207816759854108,0.7300626216492182,0.2699373783507818,360.0,1120.0,False,19760.0,0.0,0.9999999999999992,01,operational,121,0.4,0.8,20000.0
0.975244958190554,0.0247550418094458,0.8170988675709676,0.1829011324290324,360.0,1160.0,False,19760.0,0.0,0.9999999999999992,11,operational,121,0.4,0.8,20000.0
0.989799181907222,0.0102008180927779,0.3911782884424872,0.6088217115575127,360.0,700.0,False,19760.0,0.0,0.9999999999999992,00,operational,141,0.4,0.8,20000.0
0.9883803146146176,0.0116196853853823,0.4217245498387801,0.5782754501612198,360.0,710.0,False,19760.0,0.0,0.9999999999999992,10,operational,141,0.4,0.8,20000.0
0.9897377394382358,0.0102622605617641,0.3911782884424872,0.6088217115575127,360.0,710.0,False,19760.0,0.0,0.9999999999999992,01,operational,141,0.4,0.8,20000.0
0.9881275389522644,0.0118724610477355,0.4217245498387801,0.5782754501612198,360.0,740.0,False,19760.0,0.0,0.9999999999999992,11,operational,141,0.4,0.8,20000.0
0.9663817850873968,0.033618214912603,0.6179838513106659,0.382016148689334,360.0,1640.0,False,19760.0,0.0,0.9999999999999992,00,operational,161,0.4,0.8,20000.0
0.9636827174312051,0.0363172825687947,0.6344541691113399,0.36554583088866,360.0,1640.0,False,19760.0,0.0,0.9999999999999992,10,operational,161,0.4,0.8,20000.0
0.9612616895583358,0.0387383104416642,0.6179838513106659,0.382016148689334,360.0,1900.0,False,19760.0,0.0,0.9999999999999992,01,operational,161,0.4,0.8,20000.0
0.8158215944995445,0.1841784055004555,0.6344541691113399,0.36554583088866,360.0,,True,19760.0,1.0,0.8435994411819693,11,operational,161,0.4,0.8,20000.0
