replication,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,T_rec__delta_prop,T_rec__delta_rec,T_rec__total,T_rec__delta_int,T_rec_bounded__delta_prop,T_rec_bounded__delta_rec,T_rec_bounded__total,T_rec_bounded__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,any_censored,q_prop,kappa_prop,q_rec,kappa_rec,seed_design,psi_prop,psi_rec
6,0.0037292504629630185,0.003831633333333362,0.007690428004170524,0.00012954420787414378,0.012250000000000094,0.0,0.012250000000000094,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,1,0.08000000000000002,0.08000000000000002
7,0.000799932870370279,0.0004052035490790251,0.0013433232210361412,0.00013818680158683705,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,1,0.08000000000000002,0.08000000000000002
8,0.0022115216049383157,0.0009030855246914271,0.003249998261657172,0.00013539113202742925,0.00098750000000003,0.0,0.00098750000000003,0.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,1,0.08000000000000002,0.08000000000000002
9,0.002096011111111129,0.003719063820481705,0.006081929899421357,0.0002668549678285226,0.007000000000000006,0.0,0.007000000000000006,0.0,0.0,8.0,9.0,1.0,0.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,1,0.08000000000000002,0.08000000000000002
10,0.0003366466666666623,0.00016578444444448337,0.0005112896825378854,8.858571426739736e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,1,0.08000000000000002,0.08000000000000002
11,0.0033998722222222666,0.008736354629629739,0.01234030462962965,0.0002040777777776448,0.017000000000000015,0.0,0.017000000000000015,0.0,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,1,0.08000000000000002,0.08000000000000002
12,0.0013360444444443509,0.00035884320987655816,0.0017043320987654154,9.444444444506317e-06,0.006999999999999895,0.0,0.006999999999999895,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,1,0.08000000000000002,0.08000000000000002
13,0.0026639555555554306,0.0037019105802467145,0.007107660447663089,0.0007417943118609438,0.012624999999999997,0.0,0.012624999999999997,0.0,0.0,6.0,7.0,1.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,1,0.08000000000000002,0.08000000000000002
14,0.0020174177777778635,0.0034645138888890203,0.006065164777147358,0.0005832331104804744,0.010000000000000009,0.0,0.010000000000000009,0.0,0.0,7.0,9.0,2.0,0.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,1,0.08000000000000002,0.08000000000000002
0,0.0014568560185185264,0.00040766853066187547,0.0018766937234365733,1.2169174256171367e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,2,0.08000000000000002,0.08000000000000002
1,0.0020648626543210424,0.0009927685519126594,0.0030844228729004497,2.6791666666747815e-05,0.003262500000000057,0.0,0.003262500000000057,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,2,0.08000000000000002,0.08000000000000002
2,0.001892723333333457,0.0008911055555556047,0.0028200649999999827,3.6236111110921065e-05,0.006999999999999895,0.0,0.006999999999999895,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,2,0.08000000000000002,0.08000000000000002
3,0.0008313666666666109,0.00038607222222220017,0.0012279737037036442,1.0534814814833204e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,2,0.08000000000000002,0.08000000000000002
4,0.0009272904938270043,0.0022654981481480263,0.0032187098148147575,2.5921172839726836e-05,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,2,0.08000000000000002,0.08000000000000002
5,0.0010344434413579462,0.0003024296296296747,0.0013601101080246147,2.323703703699387e-05,0.006999999999999895,0.0,0.006999999999999895,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,2,0.08000000000000002,0.08000000000000002
6,0.0018133796296295746,0.003230166666666645,0.005081094907407491,3.754861111127106e-05,0.010000000000000009,0.0,0.010000000000000009,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,2,0.08000000000000002,0.08000000000000002
7,0.0009759439814813753,2.8740327868925775e-05,0.0010075342182755964,2.8499089252953524e-06,0.0008749999999999591,0.0,0.0008749999999999591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,2,0.08000000000000002,0.08000000000000002
8,0.0005036304938271785,0.00030064876543212105,0.0008080979259259546,3.818666666655091e-06,0.00011249999999995985,0.0,0.00011249999999995985,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,2,0.08000000000000002,0.08000000000000002
9,0.0010321266666666329,0.0033295101050569986,0.004415124179131036,5.348740740740432e-05,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,2,0.08000000000000002,0.08000000000000002
10,0.0004897777777778112,0.0021987304720704204,0.0027888848618701223,0.00010037661202189074,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,2,0.08000000000000002,0.08000000000000002
11,0.0007756305555555176,0.008826926407407454,0.009625700296296391,2.314333333341967e-05,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,2,0.08000000000000002,0.08000000000000002
12,0.0011454567901234558,0.00036065802469131825,0.001510701481481469,4.5866666666949385e-06,0.0030000000000000027,0.0,0.0030000000000000027,0.0,1.0,2.0,2.0,-1.0,1.0,2.0,2.0,-1.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,2,0.08000000000000002,0.08000000000000002
13,0.0037352870370368496,0.0010562037037036287,0.004826903703703644,3.5412962963166095e-05,0.010000000000000009,0.0,0.010000000000000009,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,2,0.08000000000000002,0.08000000000000002
14,0.003125291666666752,0.0011601131451123292,0.004327807589556865,4.240277777778356e-05,0.016999999999999904,0.0,0.016999999999999904,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,2,0.08000000000000002,0.08000000000000002
0,0.002788127199074175,0.00018680301760787277,0.0029917608648299954,1.6830648147947436e-05,0.017000000000000015,0.0,0.017000000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,3,0.08000000000000002,0.08000000000000002
1,0.001744851851852025,0.003698491512345803,0.005533734567901294,9.039120370346598e-05,0.005775000000000086,0.0,0.005775000000000086,0.0,0.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,3,0.08000000000000002,0.08000000000000002
2,0.0006727055555556527,0.0009389988888890421,0.0016252738888890006,1.3569444444305745e-05,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,3,0.08000000000000002,0.08000000000000002
3,0.0007692222222221989,3.186032786883786e-05,0.0008040880145719909,3.0054644809540676e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,3,0.08000000000000002,0.08000000000000002
4,0.0026397160493825123,0.0035709797839504898,0.006367127932098704,0.00015643209876570197,0.017000000000000015,0.0,0.017000000000000015,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,3,0.08000000000000002,0.08000000000000002
5,0.0006904331944443953,0.0005719667901233905,0.0012828662808640479,2.0466296296262065e-05,0.00026250000000005436,0.0,0.00026250000000005436,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,3,0.08000000000000002,0.08000000000000002
6,0.002117655092592763,0.009077046296296354,0.011353446759259422,0.00015874537037030567,0.013000000000000012,0.0,0.013000000000000012,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,3,0.08000000000000002,0.08000000000000002
7,0.0008135311111110433,2.1466666666691836e-05,0.0008360841777776962,1.086399999961074e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,3,0.08000000000000002,0.08000000000000002
8,0.001013124999999948,0.0015876206790123026,0.0026521345679012542,5.13888888890035e-05,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,3,0.08000000000000002,0.08000000000000002
9,0.0017860088888888015,0.002542650958570647,0.004393867069681923,6.520722222247421e-05,0.010000000000000009,0.0,0.010000000000000009,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,3,0.08000000000000002,0.08000000000000002
10,0.0009454333333333009,0.0020606148679417347,0.0031444000531268834,0.00013835185185184784,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,3,0.08000000000000002,0.08000000000000002
11,0.0023306892361111275,0.01300622106481486,0.015513642939814831,0.0001767326388888435,0.007000000000000006,0.0,0.007000000000000006,0.0,0.0,21.0,21.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,3,0.08000000000000002,0.08000000000000002
12,0.0015340339506172418,0.0028177556039262752,0.004413980140963392,6.219058641987463e-05,0.0031125000000000735,0.0,0.0031125000000000735,0.0,1.0,6.0,6.0,-1.0,1.0,6.0,6.0,-1.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,3,0.08000000000000002,0.08000000000000002
13,0.0027573083333332082,0.0055669401108073835,0.008437623907103786,0.00011337546296319445,0.0029999999999998916,0.0,0.0029999999999998916,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,3,0.08000000000000002,0.08000000000000002
14,0.0011216194444445549,0.002412417190959082,0.00356823107984805,3.419444444441311e-05,0.0064750000000000085,0.0,0.0064750000000000085,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.4,0.2,0.4,3,0.08000000000000002,0.08000000000000002
0,0.002736300000000136,0.0038150529655083254,0.006775477046470746,0.00022412408096228464,0.015000000000000013,0.0,0.015000000000000013,0.0,0.0,9.0,10.0,1.0,0.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,0,0.12,0.12
1,0.0033214490740742786,0.006212086805555628,0.010118058931960605,0.0005845230523306988,0.02043750000000011,0.0,0.02043750000000011,0.0,0.0,14.0,15.0,1.0,0.0,14.0,15.0,1.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,0,0.12,0.12
2,0.005208445833333464,0.0010944015786321648,0.007567501100331997,0.0012646536883663684,0.05018749999999994,0.0,0.05018749999999994,0.0,0.0,4.0,6.0,2.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,0,0.12,0.12
3,0.002025977083333297,0.00037297685185189167,0.0024539813733120974,5.502743812690891e-05,0.01128124999999991,0.0,0.01128124999999991,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,0,0.12,0.12
4,0.0023385908333332095,0.0012400945981249079,0.0036384398759026215,5.975444444450417e-05,0.014999999999999902,0.0,0.014999999999999902,0.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,0,0.12,0.12
5,0.0015433763888887952,0.0002959551006607164,0.0019011544423661597,6.182295281664807e-05,0.010499999999999954,0.0,0.010499999999999954,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,0,0.12,0.12
6,0.003573534722222216,0.019346613155947545,0.025220278630246007,0.002300130752076246,0.01128125000000002,0.0,0.01128125000000002,0.0,0.0,33.0,37.0,4.0,0.0,33.0,37.0,4.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,0,0.12,0.12
7,0.0027952527777777014,0.0009014935185184259,0.004046898507627517,0.0003501522113313893,0.032850000000000046,0.0,0.032850000000000046,0.0,0.0,4.0,5.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,0,0.12,0.12
8,0.0025586124074074013,0.001601645088985082,0.0042976404032206705,0.00013738290682818732,0.013649999999999829,0.0,0.013649999999999829,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,0,0.12,0.12
9,0.0030806555555555892,0.0024240059916244006,0.005596083769402127,9.142222222213725e-05,0.021256249999999977,0.0,0.021256249999999977,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,0,0.12,0.12
10,0.001103247777777816,0.0002744957845397522,0.001441390207499671,6.364664518210272e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,0,0.12,0.12
11,0.002001258333333311,0.0165018526041667,0.018732831225714675,0.00022972028821466317,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,0,0.12,0.12
12,0.0027961944444444553,0.0006237731481482101,0.003501318787714869,8.135119512220346e-05,0.015000000000000013,0.0,0.015000000000000013,0.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,0,0.12,0.12
13,0.004959680555555401,0.007809592592592618,0.013449113137109059,0.0006798399889610396,0.02265000000000006,0.0,0.02265000000000006,0.0,0.0,14.0,15.0,1.0,0.0,14.0,15.0,1.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,0,0.12,0.12
14,0.005267375000000074,0.012751852430555544,0.02107135448135944,0.003052127050803821,0.04049999999999998,0.0,0.04049999999999998,0.0,0.0,27.0,31.0,4.0,0.0,27.0,31.0,4.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,0,0.12,0.12
0,0.0031183736111111138,0.0037132812500000334,0.007073065150370428,0.00024141028925928065,0.020999999999999908,0.0,0.020999999999999908,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,1,0.12,0.12
1,0.0035737592592594014,0.0072742106481482605,0.011955965249390355,0.0011079953419826927,0.01122499999999993,0.0,0.01122499999999993,0.0,0.0,15.0,17.0,2.0,0.0,15.0,17.0,2.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,1,0.12,0.12
2,0.004603125000000152,0.0003678592315968787,0.005308296199834306,0.00033731196823727494,0.0396875000000001,0.0,0.0396875000000001,0.0,0.0,1.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,1,0.12,0.12
3,0.0026224770833334077,0.0006327518518517428,0.0035918421449409044,0.00033661320975575393,0.021781249999999863,0.0,0.021781249999999863,0.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,1,0.12,0.12
4,0.0020837199999999,0.001284283518518392,0.0034698965710879826,0.00010189305256969039,0.010499999999999954,0.0,0.010499999999999954,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,1,0.12,0.12
5,0.00216558499999997,0.0006011322959889043,0.003696814298876805,0.0009300970028879307,0.020999999999999908,0.0,0.020999999999999908,0.0,0.0,2.0,5.0,3.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,1,0.12,0.12
6,0.005854292361111124,0.006775333638120551,0.012975397930472421,0.0003457719312407459,0.026281250000000034,0.0,0.026281250000000034,0.0,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,1,0.12,0.12
7,0.00146097222222219,0.0006704879629628735,0.0024547918950224012,0.00032333170983733783,0.010500000000000065,0.0,0.010500000000000065,0.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,1,0.12,0.12
8,0.0036506157407408812,0.0015582038840789014,0.005564811384664359,0.0003559917598445761,0.030931249999999966,0.0,0.030931249999999966,0.0,0.0,4.0,6.0,2.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,1,0.12,0.12
9,0.0033709055555555256,0.006470006759067171,0.01048152678528802,0.0006406144706653238,0.019437499999999996,0.0,0.019437499999999996,0.0,0.0,15.0,16.0,1.0,0.0,15.0,16.0,1.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,1,0.12,0.12
10,0.000694275555555457,0.00027149578453977696,0.0010015529852774874,3.578164518225346e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,1,0.12,0.12
11,0.005284030555555486,0.016297817824074134,0.022139381712963035,0.0005575333333334154,0.025499999999999967,0.0,0.025499999999999967,0.0,0.0,25.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,1,0.12,0.12
12,0.0020903583333332643,0.0006237731481482101,0.0027409648148147836,2.6833333333309284e-05,0.010499999999999954,0.0,0.010499999999999954,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,1,0.12,0.12
13,0.004213836111111036,0.006591684717419666,0.0125967447972406,0.0017912239687098985,0.019499999999999962,0.0,0.019499999999999962,0.0,0.0,11.0,14.0,3.0,0.0,11.0,14.0,3.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,1,0.12,0.12
14,0.003292029444444511,0.007138708333333299,0.011899286770003736,0.0014685489922259265,0.015000000000000013,0.0,0.015000000000000013,0.0,0.0,15.0,18.0,3.0,0.0,15.0,18.0,3.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,1,0.12,0.12
0,0.0024520027777777953,0.0006591609904718077,0.003145385140425727,3.42213721761242e-05,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,2,0.12,0.12
1,0.0032849328703704606,0.0015939148725172547,0.004949482002146843,7.063425925912803e-05,0.01658750000000009,0.0,0.01658750000000009,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,2,0.12,0.12
2,0.003124737777777886,0.0014222208333333208,0.004631457222222246,8.449861111103907e-05,0.020187500000000025,0.0,0.020187500000000025,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,2,0.12,0.12
3,0.0015137166666666646,0.0006396584255418114,0.0021810606477640215,2.7685555555545527e-05,0.006781249999999961,0.0,0.006781249999999961,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,2,0.12,0.12
4,0.0015031301851849976,0.004129210416666473,0.005703173749999957,7.083314814848585e-05,0.0018937499999999163,0.0,0.0018937499999999163,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,2,0.12,0.12
5,0.0018444559606480837,0.000498949999999887,0.0023934050347220737,4.999907407410298e-05,0.01364999999999994,0.0,0.01364999999999994,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,2,0.12,0.12
6,0.0028457430555555163,0.005156269638889044,0.008098552277777782,9.653958333322166e-05,0.015000000000000124,0.0,0.015000000000000124,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,2,0.12,0.12
7,0.0016916555555555046,4.318854771778735e-05,0.0017404198985707664,5.5757952974744285e-06,0.017850000000000033,0.0,0.017850000000000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,2,0.12,0.12
8,0.0008665568518517741,0.0005225351851853022,0.001401880185185167,1.2788148148090706e-05,0.003149999999999875,0.0,0.003149999999999875,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,2,0.12,0.12
9,0.0017037455555555248,0.006069250338203491,0.007917857004870132,0.00014486111111111644,0.006256250000000074,0.0,0.006256250000000074,0.0,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,2,0.12,0.12
10,0.0011791111111111308,0.004499441495650736,0.005982826299708033,0.00030427369294616646,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,2,0.12,0.12
11,0.00120144583333337,0.017306101157407494,0.01857835699074073,7.08099999998657e-05,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,2,0.12,0.12
12,0.0019021851851851457,0.0006264953703704057,0.002545550925925899,1.6870370370347665e-05,0.007406250000000059,0.0,0.007406250000000059,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,2,0.12,0.12
13,0.0058215416666667075,0.0016991877314814774,0.007595308101851828,7.457870370364272e-05,0.02493124999999996,0.0,0.02493124999999996,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,2,0.12,0.12
14,0.004989736111111198,0.002016340740740863,0.007122340740740807,0.00011626388888874573,0.03443750000000001,0.0,0.03443750000000001,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,2,0.12,0.12
0,0.004445761111111057,0.0002921046907177205,0.004766011774051115,2.8145972222337612e-05,0.025499999999999967,0.0,0.025499999999999967,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,3,0.12,0.12
1,0.0027972222222224508,0.006510990740740796,0.009557921296296401,0.000249708333333154,0.01793750000000005,0.0,0.01793750000000005,0.0,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,3,0.12,0.12
2,0.0011396902777778273,0.0014945179287690902,0.002659857928769105,2.564972222218742e-05,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,3,0.12,0.12
3,0.0013760555555555332,4.786854771787752e-05,0.0014297332319042066,5.809128630795968e-06,0.0068749999999999645,0.0,0.0068749999999999645,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,3,0.12,0.12
4,0.004259476851851796,0.0073384680555554915,0.012089768981481397,0.0004918240740741098,0.03220624999999999,0.0,0.03220624999999999,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,3,0.12,0.12
5,0.0012551419791665408,0.0009674481481480868,0.002275161238425971,5.2571111111343605e-05,0.007349999999999968,0.0,0.007349999999999968,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,3,0.12,0.12
6,0.0033344062500000327,0.01851792638888905,0.022335540972222345,0.00048320833333326263,0.019500000000000073,0.0,0.019500000000000073,0.0,0.0,31.0,31.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,3,0.12,0.12
7,0.0014536299999999835,3.219999999992673e-05,0.0014882743999998782,2.4443999999679278e-06,0.014700000000000046,0.0,0.014700000000000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,3,0.12,0.12
8,0.0016307986111111505,0.0029393750000000773,0.004712777777777899,0.00014260416666667108,0.008937499999999932,0.0,0.008937499999999932,0.0,0.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,3,0.12,0.12
9,0.0029481522222221113,0.004666645138888814,0.007798811249999926,0.00018401388888900083,0.015000000000000013,0.0,0.015000000000000013,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.6,0.2,0.6,3,0.12,0.12
