R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,q_prop,kappa_prop,q_rec,kappa_rec,seed_design,replication,psi_prop,psi_rec,q_prop_realised,kappa_prop_realised,psi_prop_realised,q_rec_realised,kappa_rec_realised,psi_rec_realised
0.9353926388888889,0.0646073611111111,0.4325000000000001,0.5674999999999999,44.0,213.0,False,876.0,0.0,1.0,00,operational,1.0,0.8,1.0,0.8,1,0,0.8,0.8,,,,,,
0.910640988425926,0.089359011574074,0.5625000000000001,0.4374999999999999,53.0,213.0,False,876.0,0.0,1.0,10,operational,1.0,0.8,1.0,0.8,1,0,0.8,0.8,1.0,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0
0.9261750325326796,0.07382496746732037,0.4325000000000001,0.5674999999999999,44.0,239.0,False,876.0,0.0,1.0,01,operational,1.0,0.8,1.0,0.8,1,0,0.8,0.8,0.0,0.0,0.0,1.0,0.8000000000000002,0.8000000000000002
0.6602649735413046,0.33973502645869535,0.5625000000000001,0.4374999999999999,53.0,,True,876.0,1.0,0.6849999999999998,11,operational,1.0,0.8,1.0,0.8,1,0,0.8,0.8,1.0,0.8000000000000002,0.8000000000000002,1.0,0.8000000000000002,0.8000000000000002
0.9353926388888889,0.0646073611111111,0.4325000000000001,0.5674999999999999,44.0,213.0,False,876.0,0.0,1.0,00,operational,1.0,0.8,1.0,0.8,2,0,0.8,0.8,,,,,,
0.910640988425926,0.089359011574074,0.5625000000000001,0.4374999999999999,53.0,213.0,False,876.0,0.0,1.0,10,operational,1.0,0.8,1.0,0.8,2,0,0.8,0.8,1.0,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0
0.9261750325326796,0.07382496746732037,0.4325000000000001,0.5674999999999999,44.0,239.0,False,876.0,0.0,1.0,01,operational,1.0,0.8,1.0,0.8,2,0,0.8,0.8,0.0,0.0,0.0,1.0,0.8000000000000002,0.8000000000000002
0.6602649735413046,0.33973502645869535,0.5625000000000001,0.4374999999999999,53.0,,True,876.0,1.0,0.6849999999999998,11,operational,1.0,0.8,1.0,0.8,2,0,0.8,0.8,1.0,0.8000000000000002,0.8000000000000002,1.0,0.8000000000000002,0.8000000000000002
0.9353926388888889,0.0646073611111111,0.4325000000000001,0.5674999999999999,44.0,213.0,False,876.0,0.0,1.0,00,operational,1.0,0.8,1.0,0.8,3,0,0.8,0.8,,,,,,
0.910640988425926,0.089359011574074,0.5625000000000001,0.4374999999999999,53.0,213.0,False,876.0,0.0,1.0,10,operational,1.0,0.8,1.0,0.8,3,0,0.8,0.8,1.0,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0
0.9261750325326796,0.07382496746732037,0.4325000000000001,0.5674999999999999,44.0,239.0,False,876.0,0.0,1.0,01,operational,1.0,0.8,1.0,0.8,3,0,0.8,0.8,0.0,0.0,0.0,1.0,0.8000000000000002,0.8000000000000002
0.6602649735413046,0.33973502645869535,0.5625000000000001,0.4374999999999999,53.0,,True,876.0,1.0,0.6849999999999998,11,operational,1.0,0.8,1.0,0.8,3,0,0.8,0.8,1.0,0.8000000000000002,0.8000000000000002,1.0,0.8000000000000002,0.8000000000000002
0.9353926388888889,0.0646073611111111,0.4325000000000001,0.5674999999999999,44.0,213.0,False,876.0,0.0,1.0,00,operational,1.0,1.0,1.0,1.0,0,0,1.0,1.0,,,,,,
0.9037708883101851,0.09622911168981485,0.59771875,0.40228125000000003,56.0,213.0,False,876.0,0.0,1.0,10,operational,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.9248357114583333,0.07516428854166668,0.4325000000000001,0.5674999999999999,44.0,244.0,False,876.0,0.0,1.0,01,operational,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0.505217383175555,0.494782616824445,0.59771875,0.40228125000000003,56.0,,True,876.0,1.0,0.51,11,operational,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9353926388888889,0.0646073611111111,0.4325000000000001,0.5674999999999999,44.0,213.0,False,876.0,0.0,1.0,00,operational,1.0,1.0,1.0,1.0,1,0,1.0,1.0,,,,,,
0.9037708883101851,0.09622911168981485,0.59771875,0.40228125000000003,56.0,213.0,False,876.0,0.0,1.0,10,operational,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.9248357114583333,0.07516428854166668,0.4325000000000001,0.5674999999999999,44.0,244.0,False,876.0,0.0,1.0,01,operational,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0.505217383175555,0.494782616824445,0.59771875,0.40228125000000003,56.0,,True,876.0,1.0,0.51,11,operational,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9353926388888889,0.0646073611111111,0.4325000000000001,0.5674999999999999,44.0,213.0,False,876.0,0.0,1.0,00,operational,1.0,1.0,1.0,1.0,2,0,1.0,1.0,,,,,,
0.9037708883101851,0.09622911168981485,0.59771875,0.40228125000000003,56.0,213.0,False,876.0,0.0,1.0,10,operational,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.9248357114583333,0.07516428854166668,0.4325000000000001,0.5674999999999999,44.0,244.0,False,876.0,0.0,1.0,01,operational,1.0,1.0,1.0,1.0,2,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0.505217383175555,0.494782616824445,0.59771875,0.40228125000000003,56.0,,True,876.0,1.0,0.51,11,operational,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9353926388888889,0.0646073611111111,0.4325000000000001,0.5674999999999999,44.0,213.0,False,876.0,0.0,1.0,00,operational,1.0,1.0,1.0,1.0,3,0,1.0,1.0,,,,,,
0.9037708883101851,0.09622911168981485,0.59771875,0.40228125000000003,56.0,213.0,False,876.0,0.0,1.0,10,operational,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.9248357114583333,0.07516428854166668,0.4325000000000001,0.5674999999999999,44.0,244.0,False,876.0,0.0,1.0,01,operational,1.0,1.0,1.0,1.0,3,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0.505217383175555,0.494782616824445,0.59771875,0.40228125000000003,56.0,,True,876.0,1.0,0.51,11,operational,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,0.2,0.2,0.2,0,1,0.04000000000000001,0.04000000000000001,,,,,,
0.9182932380401234,0.08170676195987658,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,0.2,0.2,0.2,0,1,0.04000000000000001,0.04000000000000001,0.2,0.2,0.04000000000000001,0.0,0.0,0.0
0.9175999837962963,0.08240001620370374,0.5199999999999999,0.4800000000000001,44.0,233.0,False,876.0,0.0,1.0,01,operational,0.2,0.2,0.2,0.2,0,1,0.04000000000000001,0.04000000000000001,0.0,0.0,0.0,0.2,0.2,0.04000000000000001
0.9166775604918825,0.08332243950811746,0.5199999999999999,0.4800000000000001,44.0,233.0,False,876.0,0.0,1.0,11,operational,0.2,0.2,0.2,0.2,0,1,0.04000000000000001,0.04000000000000001,0.2,0.2,0.04000000000000001,0.2,0.2,0.04000000000000001
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,0.2,0.2,0.2,1,1,0.04000000000000001,0.04000000000000001,,,,,,
0.9183103209876544,0.08168967901234558,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,0.2,0.2,0.2,1,1,0.04000000000000001,0.04000000000000001,0.2,0.2,0.04000000000000001,0.0,0.0,0.0
0.9174412241512345,0.08255877584876548,0.5199999999999999,0.4800000000000001,44.0,233.0,False,876.0,0.0,1.0,01,operational,0.2,0.2,0.2,0.2,1,1,0.04000000000000001,0.04000000000000001,0.0,0.0,0.0,0.2,0.2,0.04000000000000001
0.9165053235146053,0.08349467648539466,0.5199999999999999,0.4800000000000001,44.0,234.0,False,876.0,0.0,1.0,11,operational,0.2,0.2,0.2,0.2,1,1,0.04000000000000001,0.04000000000000001,0.2,0.2,0.04000000000000001,0.2,0.2,0.04000000000000001
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,0.2,0.2,0.2,2,1,0.04000000000000001,0.04000000000000001,,,,,,
0.9183072839506173,0.08169271604938266,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,0.2,0.2,0.2,2,1,0.04000000000000001,0.04000000000000001,0.2,0.2,0.04000000000000001,0.0,0.0,0.0
0.918678813291723,0.08132118670827704,0.5199999999999999,0.4800000000000001,44.0,231.0,False,876.0,0.0,1.0,01,operational,0.2,0.2,0.2,0.2,2,1,0.04000000000000001,0.04000000000000001,0.0,0.0,0.0,0.2,0.2,0.04000000000000001
0.9178185677284513,0.08218143227154873,0.5199999999999999,0.4800000000000001,44.0,231.0,False,876.0,0.0,1.0,11,operational,0.2,0.2,0.2,0.2,2,1,0.04000000000000001,0.04000000000000001,0.2,0.2,0.04000000000000001,0.2,0.2,0.04000000000000001
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,0.2,0.2,0.2,3,1,0.04000000000000001,0.04000000000000001,,,,,,
0.9184671617476852,0.08153283825231483,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,0.2,0.2,0.2,3,1,0.04000000000000001,0.04000000000000001,0.2,0.2,0.04000000000000001,0.0,0.0,0.0
0.917478317718486,0.08252168228151402,0.5199999999999999,0.4800000000000001,44.0,233.0,False,876.0,0.0,1.0,01,operational,0.2,0.2,0.2,0.2,3,1,0.04000000000000001,0.04000000000000001,0.0,0.0,0.0,0.2,0.2,0.04000000000000001
0.9167611831698749,0.08323881683012513,0.5199999999999999,0.4800000000000001,44.0,233.0,False,876.0,0.0,1.0,11,operational,0.2,0.2,0.2,0.2,3,1,0.04000000000000001,0.04000000000000001,0.2,0.2,0.04000000000000001,0.2,0.2,0.04000000000000001
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,0.4,0.2,0.4,0,1,0.08000000000000002,0.08000000000000002,,,,,,
0.9170650524691358,0.08293494753086417,0.5302624999999999,0.4697375000000001,56.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,0.4,0.2,0.4,0,1,0.08000000000000002,0.08000000000000002,0.2,0.4,0.08000000000000002,0.0,0.0,0.0
0.9156963888888889,0.08430361111111107,0.5199999999999999,0.4800000000000001,44.0,237.0,False,876.0,0.0,1.0,01,operational,0.2,0.4,0.2,0.4,0,1,0.08000000000000002,0.08000000000000002,0.0,0.0,0.0,0.2,0.4,0.08000000000000002
0.9133846139878989,0.08661538601210106,0.5302624999999999,0.4697375000000001,56.0,238.0,False,876.0,0.0,1.0,11,operational,0.2,0.4,0.2,0.4,0,1,0.08000000000000002,0.08000000000000002,0.2,0.4,0.08000000000000002,0.2,0.4,0.08000000000000002
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,0.4,0.2,0.4,1,1,0.08000000000000002,0.08000000000000002,,,,,,
0.9169486975308642,0.08305130246913583,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,0.4,0.2,0.4,1,1,0.08000000000000002,0.08000000000000002,0.2,0.4,0.08000000000000002,0.0,0.0,0.0
0.9151955061728395,0.08480449382716049,0.5199999999999999,0.4800000000000001,44.0,238.0,False,876.0,0.0,1.0,01,operational,0.2,0.4,0.2,0.4,1,1,0.08000000000000002,0.08000000000000002,0.0,0.0,0.0,0.2,0.4,0.08000000000000002
0.912626833059287,0.08737316694071295,0.5199999999999999,0.4800000000000001,44.0,239.0,False,876.0,0.0,1.0,11,operational,0.2,0.4,0.2,0.4,1,1,0.08000000000000002,0.08000000000000002,0.2,0.4,0.08000000000000002,0.2,0.4,0.08000000000000002
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,0.4,0.2,0.4,2,1,0.08000000000000002,0.08000000000000002,,,,,,
0.9170959706790124,0.08290402932098762,0.5232625,0.47673750000000004,56.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,0.4,0.2,0.4,2,1,0.08000000000000002,0.08000000000000002,0.2,0.4,0.08000000000000002,0.0,0.0,0.0
0.9181680647814208,0.08183193521857923,0.5199999999999999,0.4800000000000001,44.0,232.0,False,876.0,0.0,1.0,01,operational,0.2,0.4,0.2,0.4,2,1,0.08000000000000002,0.08000000000000002,0.0,0.0,0.0,0.2,0.4,0.08000000000000002
0.916076410460433,0.08392358953956702,0.5232625,0.47673750000000004,56.0,232.0,False,876.0,0.0,1.0,11,operational,0.2,0.4,0.2,0.4,2,1,0.08000000000000002,0.08000000000000002,0.2,0.4,0.08000000000000002,0.2,0.4,0.08000000000000002
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,0.4,0.2,0.4,3,1,0.08000000000000002,0.08000000000000002,,,,,,
0.9174159814814814,0.0825840185185186,0.525775,0.474225,56.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,0.4,0.2,0.4,3,1,0.08000000000000002,0.08000000000000002,0.2,0.4,0.08000000000000002,0.0,0.0,0.0
0.9154623418209876,0.08453765817901238,0.5199999999999999,0.4800000000000001,44.0,238.0,False,876.0,0.0,1.0,01,operational,0.2,0.4,0.2,0.4,3,1,0.08000000000000002,0.08000000000000002,0.0,0.0,0.0,0.2,0.4,0.08000000000000002
0.9136270987654321,0.08637290123456787,0.525775,0.474225,56.0,238.0,False,876.0,0.0,1.0,11,operational,0.2,0.4,0.2,0.4,3,1,0.08000000000000002,0.08000000000000002,0.2,0.4,0.08000000000000002,0.2,0.4,0.08000000000000002
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,0.6,0.2,0.6,0,1,0.12,0.12,,,,,,
0.9158393842592591,0.08416061574074085,0.5404375,0.4595625,56.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,0.6,0.2,0.6,0,1,0.12,0.12,0.2,0.6,0.12,0.0,0.0,0.0
0.9129487465277778,0.0870512534722222,0.5199999999999999,0.4800000000000001,44.0,244.0,False,876.0,0.0,1.0,01,operational,0.2,0.6,0.2,0.6,0,1,0.12,0.12,0.0,0.0,0.0,0.2,0.6,0.12
0.9090427744013728,0.09095722559862718,0.5404375,0.4595625,56.0,245.0,False,876.0,0.0,1.0,11,operational,0.2,0.6,0.2,0.6,0,1,0.12,0.12,0.2,0.6,0.12,0.2,0.6,0.12
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,0.6,0.2,0.6,1,1,0.12,0.12,,,,,,
0.915587074074074,0.08441292592592597,0.5312249999999998,0.4687750000000001,56.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,0.6,0.2,0.6,1,1,0.12,0.12,0.2,0.6,0.12,0.0,0.0,0.0
0.9118866226851852,0.08811337731481483,0.5199999999999999,0.4800000000000001,44.0,245.0,False,876.0,0.0,1.0,01,operational,0.2,0.6,0.2,0.6,1,1,0.12,0.12,0.0,0.0,0.0,0.2,0.6,0.12
0.9072048680839431,0.09279513191605693,0.5312249999999998,0.4687750000000001,56.0,247.0,False,876.0,0.0,1.0,11,operational,0.2,0.6,0.2,0.6,1,1,0.12,0.12,0.2,0.6,0.12,0.2,0.6,0.12
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,0.6,0.2,0.6,2,1,0.12,0.12,,,,,,
0.915875900462963,0.08412409953703703,0.5365875,0.4634125,56.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,0.6,0.2,0.6,2,1,0.12,0.12,0.2,0.6,0.12,0.0,0.0,0.0
0.9175669184608162,0.08243308153918383,0.5199999999999999,0.4800000000000001,44.0,233.0,False,876.0,0.0,1.0,01,operational,0.2,0.6,0.2,0.6,2,1,0.12,0.12,0.0,0.0,0.0,0.2,0.6,0.12
0.9142113513311866,0.08578864866881342,0.5365875,0.4634125,56.0,233.0,False,876.0,0.0,1.0,11,operational,0.2,0.6,0.2,0.6,2,1,0.12,0.12,0.2,0.6,0.12,0.2,0.6,0.12
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,0.6,0.2,0.6,3,1,0.12,0.12,,,,,,
0.916363611111111,0.08363638888888902,0.5379375,0.46206250000000004,56.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,0.6,0.2,0.6,3,1,0.12,0.12,0.2,0.6,0.12,0.0,0.0,0.0
0.9126498425925926,0.08735015740740737,0.5199999999999999,0.4800000000000001,44.0,243.0,False,876.0,0.0,1.0,01,operational,0.2,0.6,0.2,0.6,3,1,0.12,0.12,0.0,0.0,0.0,0.2,0.6,0.12
0.909602912037037,0.09039708796296297,0.5379375,0.46206250000000004,56.0,243.0,False,876.0,0.0,1.0,11,operational,0.2,0.6,0.2,0.6,3,1,0.12,0.12,0.2,0.6,0.12,0.2,0.6,0.12
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,0.8,0.2,0.8,0,1,0.16000000000000003,0.16000000000000003,,,,,,
0.9146241604938272,0.08537583950617278,0.5484,0.4516,54.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,0.8,0.2,0.8,0,1,0.16000000000000003,0.16000000000000003,0.2,0.8,0.16000000000000003,0.0,0.0,0.0
0.9088550570987655,0.09114494290123454,0.5199999999999999,0.4800000000000001,44.0,253.0,False,876.0,0.0,1.0,01,operational,0.2,0.8,0.2,0.8,0,1,0.16000000000000003,0.16000000000000003,0.0,0.0,0.0,0.2,0.8,0.16000000000000003
0.9032262583985086,0.09677374160149144,0.5484,0.4516,54.0,255.0,False,876.0,0.0,1.0,11,operational,0.2,0.8,0.2,0.8,0,1,0.16000000000000003,0.16000000000000003,0.2,0.8,0.16000000000000003,0.2,0.8,0.16000000000000003
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,0.8,0.2,0.8,1,1,0.16000000000000003,0.16000000000000003,,,,,,
0.9142254506172839,0.08577454938271611,0.5381999999999999,0.4618000000000001,54.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,0.8,0.2,0.8,1,1,0.16000000000000003,0.16000000000000003,0.2,0.8,0.16000000000000003,0.0,0.0,0.0
0.9078100192901234,0.0921899807098766,0.5199999999999999,0.4800000000000001,44.0,254.0,False,876.0,0.0,1.0,01,operational,0.2,0.8,0.2,0.8,1,1,0.16000000000000003,0.16000000000000003,0.0,0.0,0.0,0.2,0.8,0.16000000000000003
0.8717852345679011,0.12821476543209887,0.5381999999999999,0.4618000000000001,54.0,,True,876.0,1.0,0.9550000000000001,11,operational,0.2,0.8,0.2,0.8,1,1,0.16000000000000003,0.16000000000000003,0.2,0.8,0.16000000000000003,0.2,0.8,0.16000000000000003
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,0.8,0.2,0.8,2,1,0.16000000000000003,0.16000000000000003,,,,,,
0.9146463302469136,0.08535366975308645,0.5442,0.4558,53.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,0.8,0.2,0.8,2,1,0.16000000000000003,0.16000000000000003,0.2,0.8,0.16000000000000003,0.0,0.0,0.0
0.9169249031349206,0.08307509686507941,0.5199999999999999,0.4800000000000001,44.0,235.0,False,876.0,0.0,1.0,01,operational,0.2,0.8,0.2,0.8,2,1,0.16000000000000003,0.16000000000000003,0.0,0.0,0.0,0.2,0.8,0.16000000000000003
0.9122844694929453,0.08771553050705472,0.5442,0.4558,53.0,235.0,False,876.0,0.0,1.0,11,operational,0.2,0.8,0.2,0.8,2,1,0.16000000000000003,0.16000000000000003,0.2,0.8,0.16000000000000003,0.2,0.8,0.16000000000000003
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,0.8,0.2,0.8,3,1,0.16000000000000003,0.16000000000000003,,,,,,
0.9153050185185184,0.08469498148148158,0.546,0.454,53.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,0.8,0.2,0.8,3,1,0.16000000000000003,0.16000000000000003,0.2,0.8,0.16000000000000003,0.0,0.0,0.0
0.9085911821296296,0.09140881787037036,0.5199999999999999,0.4800000000000001,44.0,252.0,False,876.0,0.0,1.0,01,operational,0.2,0.8,0.2,0.8,3,1,0.16000000000000003,0.16000000000000003,0.0,0.0,0.0,0.2,0.8,0.16000000000000003
0.9041928025,0.0958071975,0.546,0.454,53.0,252.0,False,876.0,0.0,1.0,11,operational,0.2,0.8,0.2,0.8,3,1,0.16000000000000003,0.16000000000000003,0.2,0.8,0.16000000000000003,0.2,0.8,0.16000000000000003
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,1.0,0.2,1.0,0,1,0.2,0.2,,,,,,
0.9134023186728395,0.0865976813271605,0.5555,0.4445,51.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,1.0,0.2,1.0,0,1,0.2,0.2,0.2,1.0,0.2,0.0,0.0,0.0
0.9087722010030864,0.09122779899691358,0.5199999999999999,0.4800000000000001,44.0,258.0,False,876.0,0.0,1.0,01,operational,0.2,1.0,0.2,1.0,0,1,0.2,0.2,0.0,0.0,0.0,0.2,1.0,0.2
0.8778009085648147,0.12219909143518526,0.5555,0.4445,51.0,,True,876.0,1.0,0.9649999999999999,11,operational,0.2,1.0,0.2,1.0,0,1,0.2,0.2,0.2,1.0,0.2,0.2,1.0,0.2
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,1.0,0.2,1.0,1,1,0.2,0.2,,,,,,
0.9128614313271605,0.08713856867283953,0.5449374999999999,0.4550625000000001,56.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,1.0,0.2,1.0,1,1,0.2,0.2,0.2,1.0,0.2,0.0,0.0,0.0
0.9086164178240741,0.0913835821759259,0.5199999999999999,0.4800000000000001,44.0,258.0,False,876.0,0.0,1.0,01,operational,0.2,1.0,0.2,1.0,1,1,0.2,0.2,0.0,0.0,0.0,0.2,1.0,0.2
0.8665720891203702,0.1334279108796298,0.5449374999999999,0.4550625000000001,56.0,,True,876.0,1.0,0.95,11,operational,0.2,1.0,0.2,1.0,1,1,0.2,0.2,0.2,1.0,0.2,0.2,1.0,0.2
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,1.0,0.2,1.0,2,1,0.2,0.2,,,,,,
0.9134037808641976,0.0865962191358024,0.5502499999999999,0.44975000000000004,50.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,1.0,0.2,1.0,2,1,0.2,0.2,0.2,1.0,0.2,0.0,0.0,0.0
0.9161738351851852,0.08382616481481475,0.5199999999999999,0.4800000000000001,44.0,237.0,False,876.0,0.0,1.0,01,operational,0.2,1.0,0.2,1.0,2,1,0.2,0.2,0.0,0.0,0.0,0.2,1.0,0.2
0.9102097611111112,0.08979023888888882,0.5502499999999999,0.44975000000000004,50.0,237.0,False,876.0,0.0,1.0,11,operational,0.2,1.0,0.2,1.0,2,1,0.2,0.2,0.2,1.0,0.2,0.2,1.0,0.2
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.2,1.0,0.2,1.0,3,1,0.2,0.2,,,,,,
0.9142276620370371,0.08577233796296291,0.5525,0.44750000000000006,50.0,230.0,False,876.0,0.0,1.0,10,operational,0.2,1.0,0.2,1.0,3,1,0.2,0.2,0.2,1.0,0.2,0.0,0.0,0.0
0.9082134899691359,0.09178651003086413,0.5199999999999999,0.4800000000000001,44.0,257.0,False,876.0,0.0,1.0,01,operational,0.2,1.0,0.2,1.0,3,1,0.2,0.2,0.0,0.0,0.0,0.2,1.0,0.2
0.9026458337191359,0.09735416628086413,0.5525,0.44750000000000006,50.0,257.0,False,876.0,0.0,1.0,11,operational,0.2,1.0,0.2,1.0,3,1,0.2,0.2,0.2,1.0,0.2,0.2,1.0,0.2
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.4,0.2,0.4,0.2,0,1,0.08000000000000002,0.08000000000000002,,,,,,
0.9172194002700617,0.08278059972993834,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,10,operational,0.4,0.2,0.4,0.2,0,1,0.08000000000000002,0.08000000000000002,0.4,0.2,0.08000000000000002,0.0,0.0,0.0
0.9172910567210851,0.08270894327891487,0.5199999999999999,0.4800000000000001,44.0,234.0,False,876.0,0.0,1.0,01,operational,0.4,0.2,0.4,0.2,0,1,0.08000000000000002,0.08000000000000002,0.0,0.0,0.0,0.4,0.2,0.08000000000000002
0.9150955234790318,0.08490447652096822,0.5199999999999999,0.4800000000000001,44.0,234.0,False,876.0,0.0,1.0,11,operational,0.4,0.2,0.4,0.2,0,1,0.08000000000000002,0.08000000000000002,0.4,0.2,0.08000000000000002,0.4,0.2,0.08000000000000002
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.4,0.2,0.4,0.2,1,1,0.08000000000000002,0.08000000000000002,,,,,,
0.9178026441589506,0.08219735584104937,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,10,operational,0.4,0.2,0.4,0.2,1,1,0.08000000000000002,0.08000000000000002,0.4,0.2,0.08000000000000002,0.0,0.0,0.0
0.9175942101947443,0.0824057898052557,0.5199999999999999,0.4800000000000001,44.0,233.0,False,876.0,0.0,1.0,01,operational,0.4,0.2,0.4,0.2,1,1,0.08000000000000002,0.08000000000000002,0.0,0.0,0.0,0.4,0.2,0.08000000000000002
0.9159859577303407,0.08401404226965925,0.5199999999999999,0.4800000000000001,44.0,233.0,False,876.0,0.0,1.0,11,operational,0.4,0.2,0.4,0.2,1,1,0.08000000000000002,0.08000000000000002,0.4,0.2,0.08000000000000002,0.4,0.2,0.08000000000000002
0.9191608333333334,0.08083916666666657,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,00,operational,0.4,0.2,0.4,0.2,2,1,0.08000000000000002,0.08000000000000002,,,,,,
0.9175855193287037,0.08241448067129631,0.5199999999999999,0.4800000000000001,44.0,230.0,False,876.0,0.0,1.0,10,operational,0.4,0.2,0.4,0.2,2,1,0.08000000000000002,0.08000000000000002,0.4,0.2,0.08000000000000002,0.0,0.0,0.0
