replication,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,any_censored,q_prop,kappa_prop,q_rec,kappa_rec
14,0.0006740389330504998,0.0004423699594728048,0.0011205718949194032,4.163002396098681e-06,0.0089091965773469,0.0,0.0089091965773469,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
15,0.001318686046354406,0.0014145035580511028,0.0028104262344189057,7.723663001339698e-05,0.008564454030569157,0.0,0.008564454030569157,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
16,0.0023736211388157014,0.0004670256826297958,0.0029181682546519094,7.752143320641225e-05,0.007763528369632233,0.0,0.007763528369632233,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
17,0.0020149635341639993,9.053744104980943e-07,0.0020571568298235997,4.128792124910227e-05,0.020999637372004,0.0,0.020999637372004,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
18,0.0017138697663147962,0.0007304290526200935,0.0024569102915610874,1.2611472626197773e-05,0.012830351064013978,0.0,0.012830351064013978,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
19,0.0007773068469341046,4.4674013818898906e-05,0.0008217779332672995,-2.0292748570405195e-07,0.005053252568308408,0.0,0.005053252568308408,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
20,0.0010428277546463,0.0014461569874833977,0.0025303375306270984,4.135278849740076e-05,0.004709976410182004,0.0,0.004709976410182004,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
21,0.002088368155302306,0.0001404336589587163,0.0022069731387563962,-2.1828675504625972e-05,0.016762011322309256,0.0,0.016762011322309256,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
22,0.0003205290107681988,6.09525780346995e-05,0.00038176504688609836,2.8345808320007215e-07,0.00047925986349078853,0.0,0.00047925986349078853,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
24,0.0010289158384569064,5.832247788760403e-05,0.0010873280425676007,8.972622309033618e-08,0.010528143061483808,0.0,0.010528143061483808,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
25,0.0007166026232403033,0.0018597017120623033,0.002595432320909502,1.9127985606895437e-05,0.0021850876640487904,0.0,0.0021850876640487904,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
26,0.0003573198617531914,0.0006598175587219923,0.0010207499541945997,3.6125337194159446e-06,0.00015458440638693727,0.0,0.00015458440638693727,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
27,0.0006265758248554035,0.0005144887645997034,0.0011620467695707057,2.098218011559877e-05,0.0028459282567893096,0.0,0.0028459282567893096,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
28,0.00012032532640900151,5.560521325150003e-05,0.00017593053966050154,0.0,0.0002375639946744501,0.0,0.0002375639946744501,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
29,0.001411254464233791,0.0022819605456153857,0.0037025470467351995,9.332036886022799e-06,0.011396954899932199,0.0,0.011396954899932199,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
30,0.0008404117905231046,4.022321126469913e-05,0.000888651247010902,8.01624522309835e-06,0.00671633383695297,0.0,0.00671633383695297,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
31,0.0005603507911535952,0.0,0.0005603507911535952,0.0,0.003790332188023493,0.0,0.003790332188023493,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
32,0.0012939281455355,1.2976987641966087e-06,0.0013112077283684992,1.598188406880252e-05,0.0010739451511808662,0.0,0.0010739451511808662,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
33,0.0001895555306214991,0.0008235035670995927,0.001013058848155196,-2.495658957268887e-10,0.005263840066697667,0.0,0.005263840066697667,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
34,0.0030372256109994777,0.00026398538531538507,0.003359852053189394,5.864105687453103e-05,0.014237475631899366,0.0,0.014237475631899366,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
35,0.0009741925268286072,9.588147818050119e-05,0.001074500722552399,4.426717543290493e-06,0.003112452599216331,0.0,0.003112452599216331,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
36,0.0015487588190383067,0.00010651722678090003,0.0016555720653317063,2.9601951249957903e-07,0.006426170629954986,0.0,0.006426170629954986,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
37,0.0003449330504153997,-1.4443427764201933e-05,0.0003305419625403011,5.233988910335885e-08,0.002498981525425603,0.0,0.002498981525425603,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
38,0.0032489818230554968,0.0045152517151565985,0.007914262265209304,0.00015002872699720893,0.013377073736853373,0.0,0.013377073736853373,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
39,0.002034089296588798,3.0989566521588685e-05,0.002068299981191596,3.2211180812091733e-06,0.012548769477984001,0.0,0.012548769477984001,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
40,0.0004911233977342028,0.0004041309530574966,0.0009018142920680927,6.559941276393366e-06,0.007557952679097202,0.0,0.007557952679097202,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
41,0.0010430958105075994,0.0007123470596762937,0.0017605312600040973,5.088389820204209e-06,0.005714158929766122,0.0,0.005714158929766122,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
42,0.0003186079001760017,0.0006357771660567002,0.0009718183380157952,1.7433271783093285e-05,0.001097103948049405,0.0,0.001097103948049405,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
43,0.0001589336425001,0.0,0.0001589336425001,0.0,0.00253890768928719,0.0,0.00253890768928719,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
44,0.0011826686469971759,0.0,0.0011826686469971759,0.0,0.008563869244477385,0.0,0.008563869244477385,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
45,0.0,0.0006265855830070999,0.0006265855830070999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
46,0.0008148713943925828,0.0007645196518975966,0.0015819292417487002,2.5381954585207422e-06,0.001964916483686352,0.0,0.001964916483686352,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
47,0.0007869890527417017,1.494160743949896e-05,0.0008020019367366987,7.127655549804546e-08,0.006195610298215692,0.0,0.006195610298215692,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
48,0.0006957578655860941,4.869726517295336e-06,0.0007007548285696968,1.2723646630741214e-07,0.003370872162215821,0.0,0.003370872162215821,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
49,0.0014597508980244978,0.0009421523436722867,0.00240985896928958,7.955727592795503e-06,0.0068578165794473955,0.0,0.0068578165794473955,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
50,0.0,0.0004344500595764994,0.0004344500595764994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
51,0.000988503321044401,0.0006330693437816004,0.0016285718686657041,6.99920383970265e-06,0.0015866040561415273,0.0,0.0015866040561415273,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
52,0.000785032401734595,6.275375865148758e-05,0.0008537215293988876,5.935369012805003e-06,0.001141735068962646,0.0,0.001141735068962646,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
53,0.0007910991567022241,5.2322713781804975e-05,0.0008565741189761056,1.3152248492076524e-05,0.0008557454565192302,0.0,0.0008557454565192302,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
54,0.0005086684486468873,0.0005061117483103894,0.0009992700598374926,-1.5510137119784106e-05,1.1959381929216306e-08,0.0,1.1959381929216306e-08,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
55,0.0005788989279010975,0.0,0.0005788989279010975,0.0,0.0034568974217285,0.0,0.0034568974217285,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
56,0.001533446596308885,0.0010334080494297793,0.0025738700123619784,7.015366623314145e-06,0.008324078778770505,0.0,0.008324078778770505,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
57,0.0010057638231207033,0.0,0.0010057638231207033,0.0,0.002508587061225309,0.0,0.002508587061225309,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
58,0.00026625179174370045,0.0,0.00026625179174370045,0.0,0.001785499627725562,0.0,0.001785499627725562,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
59,0.002438499344184497,0.0002669519101038964,0.002705703089660394,2.51835372000464e-07,0.006625986798984518,0.0,0.006625986798984518,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
60,0.0003135680855539946,1.7042953827997587e-05,0.00033053074775869773,-8.02916232944817e-08,-1.0001409342097478e-05,0.0,-1.0001409342097478e-05,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
61,0.0008108546607096048,0.0005837450696566035,0.001388401221458599,-6.1985089076094235e-06,0.006998836833290389,0.0,0.006998836833290389,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
62,0.00025371421041900377,3.957918376103209e-06,0.0002613216735157034,3.6495447205964204e-06,0.0006468869446091818,0.0,0.0006468869446091818,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
63,0.002106417834980806,0.0030140623839975955,0.005490686828708402,0.0003702066097300005,0.013126350814001486,0.0,0.013126350814001486,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
64,0.000948148137226601,4.37849491231046e-05,0.0009922185423715951,2.85456021889563e-07,0.010056841807997152,0.0,0.010056841807997152,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
65,0.00011552768812930075,0.0006887565046026986,0.000803854603630999,-4.295891010003272e-07,0.0008035100656412775,0.0,0.0008035100656412775,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
66,0.00035196204424919886,5.174377700849914e-05,0.000406551940017201,2.8461187595030246e-06,0.0036568190251625166,0.0,0.0036568190251625166,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
67,0.0019380158512657952,-1.27198595892275e-07,0.0019423268808837074,4.438228213804463e-06,0.007046459037067632,0.0,0.007046459037067632,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
68,0.0015398201105197018,9.473738295989742e-05,0.001634587509113189,3.0015633589730584e-08,0.009957711915142275,0.0,0.009957711915142275,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
69,0.0018523373148045252,0.0014414054627178152,0.0033872793901515152,9.353661262917479e-05,0.006555659938555669,0.0,0.006555659938555669,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
70,0.001052237572954598,0.0007512957361363037,0.001817952168366499,1.4418859275597273e-05,0.007690950924687412,0.0,0.007690950924687412,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
71,0.0012909387356354052,0.0005203843504177907,0.0018088534263620004,-2.4696596911955027e-06,0.008324042596166703,0.0,0.008324042596166703,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
72,0.0016213081114844,0.0,0.0016213081114844,0.0,0.0168918334256683,0.0,0.0168918334256683,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
73,0.0009575634679066108,0.001224978113781,0.0021873589617806,4.817380092989043e-06,0.0049653107785185835,0.0,0.0049653107785185835,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
74,0.0014641816054835055,0.0,0.0014641816054835055,0.0,0.008040419495994988,0.0,0.008040419495994988,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
75,0.0017401245187645964,0.002292284490708091,0.0040645050365150925,3.209602704240533e-05,0.0009665247487185002,0.0,0.0009665247487185002,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
76,0.0029121751183862066,0.0030830434210764035,0.006052305872117192,5.708733265458177e-05,0.010601410034650538,0.0,0.010601410034650538,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
77,0.0007160159153022927,0.0,0.0007160159153022927,0.0,0.0022887211421028786,0.0,0.0022887211421028786,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
78,0.0021955852260820974,0.002457932364136217,0.004698809374638818,4.5291784420503634e-05,0.008648364377195628,0.0,0.008648364377195628,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
79,0.0012683224302162954,0.0,0.0012683224302162954,0.0,0.0035774779664003997,0.0,0.0035774779664003997,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
80,0.0006381624908838035,0.002394990366895,0.003041145373689713,7.992515910909548e-06,0.00018332286020739108,0.0,0.00018332286020739108,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
81,0.002458342152427212,0.0017314146047950063,0.004360016984194803,0.00017026022697258503,0.014453012017814904,0.0,0.014453012017814904,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
82,0.0021788727307961997,0.0005611723820392045,0.0027439831928350034,3.9380799995991644e-06,0.012544491719317152,0.0,0.012544491719317152,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
83,0.00031132699976620104,0.0005832494232625024,0.0008982192654101995,3.6428423814960365e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
84,0.00029784193516529944,0.0011142602308743949,0.0014904835113862952,7.83813453466009e-05,0.001920435304873347,0.0,0.001920435304873347,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
85,0.0002794186123077011,0.0006336738370726,0.0009169818102570046,3.889360876703496e-06,0.00033548438037001027,0.0,0.00033548438037001027,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
86,0.0,0.0008542822197082078,0.0008542822197082078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
87,8.387046489080618e-05,2.4050816253978757e-06,8.627712116919539e-05,1.5746529913318597e-09,0.0001033573305420088,0.0,0.0001033573305420088,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
88,0.00023757998871849761,0.0007007331641205039,0.0009417296378212009,3.416484982199375e-06,3.076086541026202e-05,0.0,3.076086541026202e-05,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
89,0.0008123834288828041,0.0019949035282270933,0.0028139477716871003,6.6608145772029115e-06,0.010903241607527092,0.0,0.010903241607527092,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
90,0.0007696055759851966,0.00048120473169178946,0.0012570960627865946,6.285755109608493e-06,0.002350153207327177,0.0,0.002350153207327177,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
91,0.0012429843958468856,0.001542585569263899,0.0027971773881838857,1.1607423073101142e-05,0.004614749648502059,0.0,0.004614749648502059,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
92,0.0006590701193321044,0.0,0.0006590701193321044,0.0,0.006827221943701223,0.0,0.006827221943701223,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
93,0.0012884597790375069,0.0021957332352994102,0.003508295912926007,2.4102898589090094e-05,0.005971864303189411,0.0,0.005971864303189411,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
94,0.0003220216970658968,6.206712596169839e-05,0.000384088823036699,9.103828801926284e-15,0.0068596027870431175,0.0,0.0068596027870431175,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
95,0.001276987032796495,4.8047439756504495e-05,0.001324991593227992,-4.287932500735003e-08,0.006108177992736219,0.0,0.006108177992736219,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
96,0.00164561764004309,3.5733932542289515e-05,0.0016914355539970893,1.0083981411709853e-05,0.0040492010507096055,0.0,0.0040492010507096055,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
97,0.0007554524327752984,0.0,0.0007554524327752984,0.0,0.00949132904416694,0.0,0.00949132904416694,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
98,0.0014806505188548758,0.0006677241072548523,0.0021485883224408586,2.1369633113055286e-07,0.007210941219283673,0.0,0.007210941219283673,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
99,0.000776574400410901,7.044420595950229e-05,0.0008596015026341025,1.258289626369924e-05,0.000293498506055867,0.0,0.000293498506055867,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
100,0.0011342522955153922,0.0012036892585260972,0.002380302746259999,4.236119221850965e-05,0.0005942691706108949,0.0,0.0005942691706108949,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
101,0.0013276327055012083,7.281940883049898e-05,0.001408107050102303,7.654935770595728e-06,0.0038735245002530228,0.0,0.0038735245002530228,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
102,0.0014619863474854,0.0008019959330020088,0.002279810534523502,1.5828254036093226e-05,0.004114248931574194,0.0,0.004114248931574194,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
103,0.0006783887079265943,6.7463681555191e-05,0.0007477741548310018,1.9217653492165088e-06,0.00451551756324714,0.0,0.00451551756324714,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
104,0.0010951279777380862,0.0008320335263821976,0.001939126909865696,1.1965405745412161e-05,0.0017656360957925,0.0,0.0017656360957925,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
105,0.0010060502526281906,0.003010821318358184,0.004053180411806093,3.630884081971819e-05,0.0021817994135429064,0.0,0.0021817994135429064,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
106,0.0010360418809389066,0.0,0.0010360418809389066,0.0,0.003021779191860696,0.0,0.003021779191860696,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
107,0.0009878044069761005,1.844144142490456e-05,0.0010140376400527007,7.791791651695634e-06,0.007124635657880685,0.0,0.007124635657880685,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
108,0.0017642145340441007,0.004463315247748678,0.006270954358601477,4.342457680869827e-05,0.003160538978965177,0.0,0.003160538978965177,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
109,0.002273711401532985,0.00033697004903437966,0.0026220576056081857,1.1376155040820901e-05,0.011011578056129623,0.0,0.011011578056129623,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
110,0.0019165209870151967,0.0,0.0019165209870151967,0.0,0.0008044053027553844,0.0,0.0008044053027553844,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
111,0.0010299899887430963,9.031492194719326e-05,0.0011215896436816974,1.2847329914078554e-06,0.006994124790821177,0.0,0.006994124790821177,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
112,0.0013227778208895064,0.0,0.0013227778208895064,0.0,0.008557424635085409,0.0,0.008557424635085409,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
113,0.0010257641741565904,9.352993408340282e-05,0.001119350761072807,5.6652832813863796e-08,0.00840305440746536,0.0,0.00840305440746536,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
114,0.00028807176285680636,4.9783355929602924e-05,0.0003409134670855074,3.0583482990981237e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
115,0.0007413431328671949,7.127526095039582e-05,0.0008124806833198911,-1.3771049769961685e-07,0.011012867443237817,0.0,0.011012867443237817,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
116,0.0006375267659854966,6.46485388193993e-05,0.0007021754263914978,1.2158660189776072e-10,0.013228556579044648,0.0,0.013228556579044648,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
117,0.001194691262915687,1.7307366630497922e-05,0.0012192527025158967,7.254072969711811e-06,0.0036468933614380306,0.0,0.0036468933614380306,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
118,0.0008569241861045018,0.0,0.0008569241861045018,0.0,0.005279250461536877,0.0,0.005279250461536877,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
119,0.00072028981176471,0.0,0.00072028981176471,0.0,0.0022466205403700035,0.0,0.0022466205403700035,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
120,0.002262470477991191,0.0015991987364196991,0.003946630051987893,8.496083757700279e-05,0.012482914250373844,0.0,0.012482914250373844,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
121,0.0011643382188391005,-2.8294567037401297e-05,0.0011365155918895004,4.7194008780115926e-07,0.010039917523303798,0.0,0.010039917523303798,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
122,0.00035971302601319616,0.00010266028565139584,0.00046222514570709583,-1.4816595749617134e-07,0.0025878745913430756,0.0,0.0025878745913430756,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
123,0.0033253337814501127,0.0008011132794202847,0.004177512684690521,5.1065623820123474e-05,0.007783654802927864,0.0,0.007783654802927864,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
124,0.0003297663439610979,0.0003134642160353973,0.000641107276848997,-2.1232831474982117e-06,0.0023211934251018973,0.0,0.0023211934251018973,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
125,0.0002538542765403006,0.0002027252480027008,0.0004591984662618998,2.6189417188984127e-06,0.004146050603678703,0.0,0.004146050603678703,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
126,0.0015328925288599082,0.00038602338871569775,0.0019720477695254063,5.31318519498003e-05,0.002067582447250582,0.0,0.002067582447250582,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
127,0.000258055859545199,0.0,0.000258055859545199,0.0,0.00123138863963701,0.0,0.00123138863963701,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
128,0.00043435069210759347,0.003743946496811798,0.004182080916050601,3.7837271312096687e-06,0.001385112665838295,0.0,0.001385112665838295,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
129,0.0008199825434420105,0.0007745149774557869,0.0015973907994840109,2.8932785862134658e-06,0.009541983341690985,0.0,0.009541983341690985,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
130,0.001494524449565493,0.001918604068786689,0.0034383347119978924,2.5206193645710417e-05,0.006118393733176575,0.0,0.006118393733176575,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
131,0.0004473515135090811,4.82851196959011e-05,0.0004956372978531798,6.646481975902674e-10,0.004185882963629206,0.0,0.004185882963629206,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
132,0.0,3.421356485389798e-05,3.421356485389798e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
133,0.00017665023229020138,0.0036335479860684083,0.003819349852744597,9.151634385987095e-06,0.0011590868119227826,0.0,0.0011590868119227826,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
134,0.0013619779426101986,0.0,0.0013619779426101986,0.0,0.02080090164549131,0.0,0.02080090164549131,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
135,0.00010039071641611275,-1.5976784662197208e-05,8.441393175410983e-05,1.942890293094024e-16,9.37033318735847e-05,0.0,9.37033318735847e-05,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
136,0.0007359440984997939,0.0005553845547916908,0.0012898898323542018,-1.4388209372828697e-06,0.008354628099544126,0.0,0.008354628099544126,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
137,0.0,5.0233619413600494e-05,5.0233619413600494e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
138,0.00020986032008379896,6.828221225529951e-05,0.0002780854774047034,-5.705493439506215e-08,0.0007280828190134314,0.0,0.0007280828190134314,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
139,0.0001827944676740037,0.0,0.0001827944676740037,0.0,0.0011813449539029297,0.0,0.0011813449539029297,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
140,0.0005967323548807246,6.719220845380347e-05,0.0006638229199566192,-1.0164337790885547e-07,0.0011678482037574822,0.0,0.0011678482037574822,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
141,0.0,4.75171906132027e-05,4.75171906132027e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
142,0.00037749013564630785,0.0008965856354380963,0.001272052071186608,-2.0236998977962717e-06,0.0018991962465926826,0.0,0.0018991962465926826,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
143,0.0007759152736495079,0.0033350194706976977,0.004129792282664302,1.8857538317096356e-05,0.009820561951646267,0.0,0.009820561951646267,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
144,0.0003462480111737984,0.00010998713042700142,0.00045361180556149905,-2.623336039300761e-06,0.003199106629780124,0.0,0.003199106629780124,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
146,0.0004732522093813009,0.0003541552610447987,0.0008279605993375995,5.531289114998894e-07,0.005402157319735423,0.0,0.005402157319735423,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
147,0.00035825857609290274,0.0005710740512237036,0.0009355571225099987,6.224495193392354e-06,0.002229514225247309,0.0,0.002229514225247309,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
148,0.002040915092021617,0.0027121040494701154,0.004795627852891615,4.260871139988298e-05,0.0022101950923069102,0.0,0.0022101950923069102,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
149,0.0006950111308867968,7.212031951860098e-05,0.0007672220464689933,9.059606359551609e-08,0.008981700786551361,0.0,0.008981700786551361,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
150,0.0008589999228949957,0.0012121613811745952,0.0020785800283927014,7.418724323110526e-06,0.009288212461330825,0.0,0.009288212461330825,0.0,0.0,0.0,0.0,0.0,False,0.2,0.2,0.2,0.2
